13508,Belmont County Circuit Court,Belmont Cty. Cir. Ct.,6
13509,Trumbull County Circuit Court,Trumbull Cty. Cir. Ct.,8
13511,Wyandot County Circuit Court,Wyandot Cty. Cir. Ct.,3
13512,United States District Court for the Southern District of Kansas,S.D. Kan.,1
13513,Lawrence County Circuit Court,Lawrence Cty. Cir. Ct.,5
13515,Muskingum County Juvenile Court,Muskingum Cty. Juv. Ct.,2
13517,Ohio Public Utilities Commission,Ohio P.U.C.,17
13521,Darke County Probate Court,Darke Cty. Prob. Ct.,1
13524,Findlay Municipal Court,Findlay Mun. Ct.,15
13527,Wayne County Juvenile Court,Wayne Cty. Juv. Ct.,1
13528,"Juvenile Court, Columbiana County",Columbiana Cty. Juv. Ct.,1
13529,Oberlin Municipal Court,Oberlin Mun. Ct.,3
13530,Knox County Circuit Court,Knox Cty. Cir. Ct.,25
13531,Miami County Probate Court,Miami Cty. Prob. Ct.,7
13532,Ross County Circuit Court,Ross Cty. Cir. Ct.,2
13533,Scioto County Circuit Court,Scioto Cty. Cir. Ct.,7
13534,Springfield Municipal Court,Springfield Mun. Ct.,1
13535,Noble County Probate Court,Noble Cty. Prob. Ct.,1
13536,Geauga County Probate Court,Geauga Cty. Prob. Ct.,2
13537,Fairfield County Probate Court,Fairfield Cty. Prob. Ct.,1
13538,Ashtabula County Probate Court,Ashtabula Cty. Prob. Ct.,5
13539,Ravenna Municipal Court,Ravenna Mun. Ct.,9
13540,Darke County Circuit Court,Darke Cty. Cir. Ct.,5
13541,Mercer County Probate Court,Mercer Cty. Prob. Ct.,1
13543,Marion County Circuit Court,Marion Cty. Cir. Ct.,20
13548,Huron County Probate Court,Huron Cty. Prob. Ct.,4
13553,Huron County Juvenile Court,Huron Cty. Juv. Ct.,3
13554,Tuscarawas County Circuit Court,Tuscarawas Cty. Cir. Ct.,9
13555,Preble County Circuit Court,Preble Cty. Cir. Ct.,2
13556,Harrison County Probate Court,Harrison Cty. Prob. Ct.,2
13557,Preble County Juvenile Court,Preble Cty. Juv. Ct.,2
13558,Coshocton County Circuit Court,Coshocton Cty. Cir. Ct.,6
13564,New York General Sessions of the Peace,N.Y. Ct. Sess. P.,1
13565,Carroll County Circuit Court,Carroll Cty. Cir. Ct.,4
13566,Cuyahoga County Municipal Court,Cuyahoga Cty. Mun. Ct.,6
13567,Ottawa County Circuit Court,Ottawa Cty. Cir. Ct.,3
13570,Clarke County Circuit Court,Clarke Cty. Cir. Ct.,35
13571,Morgan County Probate Court,Morgan Cty. Prob. Ct.,1
13596,"New York Supreme Court, Special Term",N.Y. Sup. Ct.,223
13597,Fulton County Circuit Court,Fulton Cty. Cir. Ct.,5
13598,Portsmouth Municipal Court,Portsmouth Mun. Ct.,3
13599,Ohio State Racing Commission,Ohio State Rac. Comm'n,1
13600,Fayette County Circuit Court,Fayette Cty. Cir. Ct.,4
13601,Champaign County Probate Court,Champaign Cty. Prob. Ct.,1
13603,Bellefontaine Municipal Court,Bellefontaine Mun. Ct.,4
13608,Supreme Court of the District of Columbia,D.C.,1311
13609,Cuyahoga Falls Municipal Court,Cuyahoga Falls Mun. Ct.,1
13611,Columbiana County Juvenile Court,Columbiana Cty. Juv. Ct.,1
13612,Lake County Probate Court,Lake Cty. Prob. Ct.,10
13618,Lucas County District Court,Lucas Cty. Dist. Ct.,1
13630,South Carolina Supreme Court,S.C.,1
13631,United States District Court for the Central District of Missouri,C.D. Mo.,2
13654,New York Court of General Sessions; New York County,N.Y. Ct. Gen. Sess.,5
13681,New York Court of Special Sessions of the First Division,N.Y. Ct. Sess. Div.,1
13783,United States Judicial Conference Committee to Review Circuit Council Conduct and Disability Orders,U.S. Judicial Conference Committee to Review Circuit Council Conduct & Disability Orders,4
13797,United States Circuit Court,U.S. Cir. Ct.,3
13803,Onondaga County Court,Onondaga Cty. Ct.,15
13824,Queens County Surrogate's Court,Queens Cty. Sur. Ct.,3
13836,United States Circuit Court for the Southern District of West Virginia,C.C.S.D. W. Va.,34
13837,"County Court of New York, Nassau Trial Term",Nassau Trial Term Cty. Ct.,1
13850,"New York City Court, Special Term",N.Y. City Ct.,2
13851,United States Circuit Court for the Eastern District of Illinois,C.C.E.D. Ill.,8
13852,Justice Court of Village of Larchmont,Larchmont J. Ct.,2
13853,Justice Court of Village of Ocean Beach,Ocean Beach J. Ct.,2
13854,Justice Court of Cheektowaga,Cheektowaga J. Ct.,1
13855,"County Court of New York, Naigara County",Naigara Cty. Ct.,1
13866,United States Circuit Court for the District of Alabama,C.C.D. Ala.,9
13867,Justice Court of Town of Colonie,Town of Colonie J. Ct.,1
13868,North Castle Justice Court,North Castle J. Ct.,1
13869,Justice Court of Town of Greenburgh,Town of Greenburgh J. Ct.,1
13872,Cheektowaga Justice Court,Cheektowaga J. Ct.,1
13873,New York Criminal Court,N.Y. Crim. Ct.,32
13883,Justice Court of Village of Monticello,Monticello J. Ct.,1
13884,United States District Court for the Northern District of Minnesota,N.D. Minn.,1
13888,Justice Court of Tonawanda,Tonawanda J. Ct.,1
13889,Canton Justice Court,Canton J. Ct.,2
13894,Dewitt Town Court,Dewitt Town Ct.,1
13899,Peekskill City Court,Peekskill City Ct.,3
13900,Highlands Justice Court,Highlands J. Ct.,1
13903,United States Circuit Court for the District of Virginia,C.C.D. Va.,138
13916,United States Circuit Court for the Eastern District of Louisiana,C.C.E.D. La.,393
13934,Cohoes Police Court,Cohoes Police Ct.,1
13943,Greenburgh Town Court,Greenburgh Town Ct.,1
13944,"Court of Sessions, Albany","Ct. Sess., Albany",1
13945,Cayuga Surrogate's Court,Cayuga Sur. Ct.,4
13948,U. S. District Court,U.S. Dist. Ct.,1
13951,U.S. Circuit Court for the Southern District of N.Y.,U.S Cir. Ct.,1
13975,"New York Supreme Court, Monroe Special Term",N.Y. Sup. Ct.,1
13976,Superior Court of Buffalo,Super. Ct. Buffalo,1
13977,Lattingtown Village Court,Lattingtown Village Ct.,1
13980,Superior Court of Chancery of Virginia,Va. Super. Ct. Ch.,288
13994,"New York Superior Court, Herkimer Special Term",N.Y. Super Ct.,1
14006,Court of General Sessions of the City and County of New York,N.Y. Ct. Gen. Sess.,1
14008,"Superior Court of Buffalo, General Term",Super. Ct. Buffalo,3
14012,Niagara Surrogate's Court,Niagara Sur. Ct.,1
14013,Brighton Town Court,Brighton Town Ct.,2
14019,Rockland Surrogate's Court,Rockland Sur. Ct.,1
14041,New York City Court Special Term,N.Y. City Ct.,1
14070,New York Court Oyer & Terminer,N.Y. Ct. Oyer & Terminer,1
14074,"New York Court of Oyer and Terminer, Monroe County",N.Y. Ct. Oyer & Terminer,2
14075,Oyer and Terminer,Oyer & Terminer,2
14083,"New York Village Court, Nassau County",N.Y. Vill. Ct.,1
14106,Fifth Civil District Court of New York City,N.Y. Civ. Dist. Ct.,1
14142,"New York Court of Oyer and Terminer, Richmond County",N.Y. Ct. Oyer & Terminer,1
14156,United States Circuit Court,U.S.C.C.,26
14157,Pinellas County Judge's Court,Pinellas Cty. J. Ct.,3
14161,Mamaroneck Town Court,Mamaroneck Town Ct.,1
14162,Seventh Judicial District Court of New York City,N.Y. Jud. Dist. Ct.,1
14165,New York Court of Oyer and Terminer,N.Y. Court of Oyer & Terminer,1
14197,"New York Superior Court, Trial Term",N.Y. Sup. Ct.,1
14211,Virginia General Court,Va. Gen. Ct.,1
14212,Brevard County Circuit Court,Brevard Cty. Cir. Ct.,14
14213,St. Lucie County Circuit Court,St. Lucie Cty. Cir. Ct.,21
14214,Railroad & Public Utilities Commission,R.R. & P.U.C.,5
14215,Dade County Civil Court,Dade Cty. Civ. Ct.,1
14216,Citrus County Circuit Court,Citrus Cty. Cir. Ct.,3
14217,Monroe County Judge Court,Monroe Cty. J. Ct.,1
14218,Chili Town Court,Chili Town Ct.,1
14219,Industrial Commission,Indus. Comm'n,1
14234,"Court of Session, Lewis County",N.Y. Ct. Gen. Sess.,1
14235,Escambia County Circuit Court,Escambia Cty. Cir. Ct.,23
14237,Palm Beach County Juvenile and Domestic Relations Court,Palm Beach Cty. Juv. & Dom. Rel. Ct.,7
14238,Indian River County Circuit Court,Indian River Cty. Cir. Ct.,12
14239,Sarasota County Circuit Court,Sarasota Cty. Cir. Ct.,7
14240,Orange County Judge's Court,Orange Cty. Judge's Ct.,1
14241,Escambia County Court of Record,Escambia Cty. Ct. Rec.,2
14242,Florida Public Service Commission,Fla. P.S.C.,118
14243,Dade County Court,Dade Cty. Ct.,48
14244,Palm Beach County Court,Palm Beach Cty. Ct.,98
14245,Miami Municipal Court,Miami Mun. Ct.,5
14251,Okeechobee County Circuit Court,Okeechobee Cty. Cir. Ct.,7
14252,Glades County Circuit Court,Glades Cty. Cir. Ct.,2
14253,Martin County Circuit Court,Martin Cty. Cir. Ct.,10
14254,Osceola County Circuit Court,Osceola Cty. Cir. Ct.,2
14256,Flagler County Circuit Court,Flagler Cty. Cir. Ct.,3
14257,Baltimore City Court,Balt. City Ct.,200
14258,Baltimore City Circuit Court,Balt. City Cir. Ct.,719
14259,Baltimore City Court of Common Pleas,Balt. City C.P.,85
14260,Baltimore City Orphans' Court,Balt. City Orphans' Ct.,63
14261,Baltimore City Superior Court,Balt. City Super. Ct.,163
14262,Florida County Court,Fla. Cty. Ct.,66
14263,Baltimore City Criminal Court,Balt. City Crim. Ct.,52
14270,Virginia Court of Special Appeals,Va. Ct. Spec. App.,16
14271,Volusia County Court,Volusia Cty. Ct.,70
14272,Lake County Court,Lake Cty. Ct.,3
14273,Munroe County Circuit Court,Munroe Cty. Cir. Ct.,1
14274,Bradford County Circuit Court,Bradford Cty. Cir. Ct.,2
14275,Bay County Court,Bay Cty. Ct.,11
14276,Walton County Circuit Court,Walton Cty. Cir. Ct.,2
14277,Supreme Bench of Baltimore City,Balt. City Sup. Bench,3
14278,Broward County Court,Broward Cty. Ct.,52
14279,Sarasota County Court,Sarasota Cty. Ct.,4
14280,Brevard County Court,Brevard Cty. Ct.,9
14281,St. Lucie County Court,St. Lucie Cty. Ct.,2
14285,Pinellas County Court,Pinellas Cty. Ct.,9
14290,Indian River County Court,Indian River Cty. Ct.,4
14291,State of Florida Division of Administrative Hearings,Fla. Div. Admin. Hearings,195
14301,Dade County Property Appraisal Adjustment Board,Dade Cty. Property Appraisal Adjustment Board,3
14329,State of Florida Department of Revenue,Fla. Dep't Rev.,1
14330,Lee County Court,Lee Cty. Ct.,6
14331,Polk County Court,Polk Cty. Ct.,13
14332,Hillsborough County Court,Hillsborough Cty. Ct.,4
14333,Manatee County Court,Manatee Cty. Ct.,6
14337,Marion County Court,Marion Cty. Ct.,2
14338,Leon County Court,Leon Cty. Ct.,3
14339,Seminole County Court,Seminole Cty. Ct.,1
14340,Okaloosa County Court,Okaloosa Cty. Ct.,1
14341,Osceola County Court,Osceola Cty. Ct.,4
14359,Fairfax County Circuit Court,Fairfax Cty. Cir. Ct.,1982
14389,Texas Commission of Appeals,Tex. Comm'n App.,4679
14421,Newport News Circuit Court,Newport News Cir. Ct.,66
14429,"New York Surrogate's Court, Cayuga County",N.Y. Sur. Ct.,1
14433,Rappahannock County Circuit Court,Rappahannock Cty. Cir. Ct.,5
14436,Richmond Circuit Court,Richmond Cir. Ct.,1425
14437,Spotsylvania County Circuit Court,Spotsylvania Cty. Cir. Ct.,262
14447,Alexandria Circuit Court,Alexandria Cir. Ct.,338
14448,Norfolk Circuit Court,Norfolk Cir. Ct.,720
14449,Albemarle County Circuit Court,Albemarle Cty. Cir. Ct.,90
14450,Chesterfield County Circuit Court,Chesterfield Cty. Cir. Ct.,205
14451,Nelson County Circuit Court,Nelson Cty. Cir. Ct.,90
14452,Virginia Beach Circuit Court,Virginia Beach Cir. Ct.,220
14453,Loudoun County Circuit Court,Loudoun Cty. Cir. Ct.,569
14458,Prince Edward County Circuit Court,Prince Edward Cty. Cir. Ct.,2
14461,Williamsburg and James City County Circuit Court,Williamsburg & James City Cty. Cir. Ct.,13
14462,Alleghany County Circuit Court,Alleghany Cty. Cir. Ct.,24
14463,King George County Circuit Court,King George Cty. Cir. Ct.,22
14464,Pittsylvania County Circuit Court,Pittsylvania Cty. Cir. Ct.,11
14465,Stafford County Circuit Court,Stafford Cty. Cir. Ct.,75
14466,Alleghany County Court of Common Pleas,Alleghany Cty. C.P.,2
14467,Frederick County Circuit Court,Frederick Cty. Cir. Ct.,116
14468,Winchester Circuit Court,Winchester Cir. Ct.,111
14472,Petersburg Circuit Court,Petersburg Cir. Ct.,23
14474,Tazewell County Circuit Court,Tazewell Cty. Cir. Ct.,10
14477,Washington County Circuit Court,Washington Cty. Cir. Ct.,27
14489,Rockingham County Circuit Court,Rockingham Cty. Cir. Ct.,167
14492,Philadelphia Court of Oyer and Terminer,Phila. Ct. Oyer & Terminer,18
14499,United States Court of Appeals for the Fifth Circuit,8th Cir.,3
14530,County Court of New York,N.Y. Cty. Ct.,6
14607,United States District Court,U.S.D.,8
14609,Maryland Appellate Reports,Md. App.,63
14699,California Supreme Court,Cal.,70
14721,United States District Court for the District of Maine,D. Minn.,4
14722,United States Court of Military Appeals,C.M.A.,6128
14751,New York Judiciary Court,N.Y. Jud. Ct.,2
14758,Vermont District Court,Vt. Dist. Ct.,11
14789,Connecticut City Court,Conn. City Ct.,1
14798,Oswego County Court,Oswego Cty. Ct.,3
14804,Distrct Court of Appeal of the State of California,Cal. Dist. Ct. App.,1
14817,Monroe County Surrogate's Court,Monroe Cty. Sur. Ct.,1
14833,Chautauqua County Sessions,Chautauqua Cty. Sess.,1
14852,"New York Court of Oyer and Terminer, Greene County",N.Y. Ct. Oyer & Terminer,3
14861,Cortland County Court,Cortland Cty. Ct.,1
14863,Chemung County Court,Chemung Cty. Ct.,3
14867,Rensselaer Oyer and Terminer,Rensselaer Oyer & Terminer,1
14868,Albany Recorder's Court,Albany Rec's Ct.,1
14891,"New York Court of Oyer and Terminer, Ulster County",N.Y. Ct. Oyer & Terminer,2
14916,"New York Court of Oyer and Terminer, Tompkins County",N.Y. Ct. Oyer & Terminer,2
14933,Hawaii Intermediate Court of Appeals,Haw. Ct. App.,6807
14942,"Superior Court, in and for the City and County of San Francsico, State of California",Cal. Super. Ct.,112
14943,Coffey's Probate Decisions,Coffey,81
14945,"Superior Court in and for the City and County of San Francisco, State of California",Cal. Super Ct.,60
14946,Probate Court of the City and County of San Francisco,S.F. Prob. Ct.,122
14968,Illinois Circuit Court,Ill. Cir. Ct.,201
14969,Tennessee Court of Criminal Appeals,Tenn. Crim. App.,3209
14970,Supreme Court of Errors and Appeals of Tennessee,Tenn. Ct. Err. & App.,450
14973,Greenup Circuit Court,Greenup Cir. Ct.,2
14974,Daviess Circuit Court,Daviess Cir. Ct.,6
14975,Campbell Circuit Court,Campbell Cir. Ct.,3
14977,Kenton Circuit Court,Kenton Cir. Ct.,8
14978,Lawrence Circuit Court,Lawrence Cir. Ct.,4
14980,Floyd Circuit Court,Floyd Cir. Ct.,4
14982,Harlan Circuit Court,Harlan Cir. Ct.,9
14983,North Carolina Court of Appeals,N.C. Ct. App.,26959
14986,Carroll Circuit Court,Carroll Cir. Ct.,2
14990,Clay Circuit Court,Clay Cir. Ct.,1
14995,Boone Circuit Court,Boone Cir. Ct.,2
14996,Boyle Circuit Court,Boyle Cir. Ct.,2
14997,Bell Circuit Court,Bell Cir. Ct.,6
14998,Calloway Circuit Court,Calloway Cir. Ct.,4
15000,Henderson Circuit Court,Henderson Cir. Ct.,3
15002,Boyd Circuit Court,Boyd Cir. Ct.,5
15006,Jackson Circuit Court,Jackson Cir. Ct.,1
15007,Henry Circuit Court,Henry Cir. Ct.,4
15012,Bullitt Circuit Court,Bullitt Cir. Ct.,1
15013,Ballard Circuit Court,Ballard Cir. Ct.,3
15016,Mercer Circuit Court,Mercer Cir. Ct.,3
15038,Johnson Circuit Court,Johnson Cir. Ct.,3
15040,Edmonson Circuit Court,Edmonson Cir. Ct.,2
15076,Mississippi Court of Appeals,Miss. Ct. App.,11299
15077,Judicial Council of the Sixth Circuit,6th Cir. Jud. Council,2
15078,Lancaster County Court of Oyer and Terminer,Lancaster Cty. Ct. Oyer & Terminer,1
15102,Judicial Council of the District of Columbia Circuit,D.C. Cir. Jud. Council,6
15103,United States Tax Court,T.C.,11850
15107,Camden County Court of Common Pleas,Camden Cty. C.P.,4
15143,New York Supreme Court (other),N.Y. Sup. Ct.,139
15160,Middlesex County Juvenile and Domestic Relations Court,Middlesex Cty. Juv. & Dom. Rel. Ct.,3
15169,Bergen County Orphans' Court,Bergen Cty. Orphans' Ct.,7
15171,Supreme Court of Florida,Fla.,121
15172,Newark Criminal Court,Newark Crim. Ct.,2
15175,Camden County Orphans Court,Camden Cty. Orphans Ct.,2
15176,Massachusetts Appellate Decisions,Mass. App. Dec.,358
15177,Massachusetts Appellate Division,Mass. App. Div.,6207
15178,Rhode Island Vice Admiralty Court,R.I. Vice Adm. Ct.,259
15188,New Brunswick District Court,New Brunswick Dist. Ct.,3
15190,Burlington County Court of Common Pleas,Burlington Cty. Ct. C.P.,1
15201,Sussex County Circuit Court,Sussex Cty. Cir. Ct.,8
15202,Orange District Court,Orange Dist. Ct.,1
15203,Gloucester County Court of Common Pleas,Gloucester Cty. Ct. C.P.,1
15204,United States Court of Military Commission Review,U.S.C.M.R.,14
15209,New Jersey Department of Labor,N.J. Dept. Labor,15
15210,Lee County District Court,Lee Cty. Dist. Ct.,1
15213,District Court Bergen County,Bergen Cty. Dist. Ct.,1
15214,Gloucester County Small Cause Court,Gloucester Cty. Small Cause Ct.,1
15215,Morris County Court of Quarter Sessions,Morris Cty. Ct. Quarter Sess.,1
15216,Board of Public Utility Commissioners,B.P.U. Commissioners,1
15217,New Jersey Department of Taxation and Finance,N.J. Dep't Taxation & Finance,1
15218,Middlesex County Surrogate's Court,Middlesex Cty. Sur. Ct.,1
15219,Venango County Court of Oyer and Terminer,Venango Cty. Ct. Oyer & Terminer,1
15220,Hackensack City Municipal Court,Hackensack City Mun. Ct.,1
15222,Atlantic County District Court,Atlantic Cty. Dist. Ct.,3
15223,Jefferson County Orphans' Court,Jefferson Cty. Orphans' Ct.,8
15226,Burlington County Judicial District,Burlington Cty. Jud. Dist.,1
15228,United States District Court for the District of North Carolina,D.N.C.,42
15230,Passaic County Juvenile and Domestic Relations Court,Passaic Cty. Juv. & Dom Rel. Ct.,1
15239,Passaic County Juvenile and Domestic Realtions Court,Passaic Cty. Juv. & Dom. Rel. Ct.,1
15240,Borough of Princeton Municipal Court,Borough of Princeton Mun. Ct.,1
15244,Essex County Juvenile Court,Essex Cty. Juv. Ct.,3
15245,Cape May County Juvenile and Domestic Relations Court,Cape May Cty. Juv. & Dom. Rel. Ct.,1
15248,Essex County District Court,Essex Cty. Ct.,1
15264,Hudson County Court Probate Division,Hudson. Cty. Ct.,1
15272,South Dakota Supreme Court,N.D.,4
15274,Tennessee Court of Appeals,Tenn. Ct. App.,9243
15278,California Superior Court,Cal. Super. Ct.,70
15279,Monmouth County Judicial District,Monmouth Cty. Jud. Dist.,1
15280,Supreme Court of the Virgin Islands,V.I.,510
15281,Monmouth County Juvenile and Domestic Relations Court,Monmouth Cty. Juv. & Dom. Rel. Ct.,1
15282,Michigan Court of Chancery,Mich. Ct. Ch.,188
15283,Rhode Island Superior Court,R.I. Super. Ct.,2047
15286,Cheraw District Court,Cheraw Dist. Ct.,6
15287,Pike Superior Court,Pike Super. Ct.,1
15288,Camden District Court,Camden Dist. Ct.,7
15294,New York City Court of Special Sessions,N.Y. Ct. Spec. Sess.,5
15295,Houston Superior Court,Houston Super. Ct.,2
15296,Kershaw District Court,Kershaw Dist. Ct.,2
15297,Sumter District Court,Sumter Dist. Ct.,1
15298,Boston Municipal Court,Bos. Mun. Ct.,102
15299,Court of Chancery of South Carolina,S.C. Ch.,1030
15300,Wisconsin Court of Appeals,Wis. Ct. App.,9343
15301,Sullivan County Children's Court,Sullivan Cty. Child. Ct.,1
15304,Cape May County District Court,Cape May Cty. Dist. Ct.,2
15312,"Essex County Court, Law Division",Essex Cty. Ct. Law Div.,3
15313,"Bergen County Court, Law Division",Bergen Cty. Ct. Law Div.,2
15314,"Camden County Court, Law Division",Camden Cty. Ct. Law Div.,1
15315,"Somerset County Court, Law Division",Somerset Cty. Ct. Law Div.,1
15316,"Hudson County Court, Law Division",Hudson Cty. Ct. Law Div.,1
15318,Supreme Court of Kentucky,Ky.,6123
15322,Hanover County Circuit Court,Hanover Cty. Cir. Ct.,64
15324,City Court of Albany,Albany City Ct.,4
15325,Roanoke County Circuit Court,Roanoke Cty. Cir. Ct.,97
15326,Augusta County Circuit Court,Augusta Cty. Cir. Ct.,56
15327,Roanoke Circuit Court,Roanoke Cir. Ct.,360
15328,Martinsville Circuit Court,Martinsville Cir. Ct.,21
15329,Westchester County Children's Court,Westchester Cty. Child. Ct.,1
15330,Charlottesville Circuit Court,Charlottesville Cir. Ct.,230
15332,Judicial Council of the Seventh Circuit,7th Cir. Jud. Council,4
15338,Greensville County Circuit Court,Greensville Cty. Cir. Ct.,15
15340,Justice Court of Town of Lockport,Lockport J. Ct.,1
15342,Justice Court of Town of Penfield,Penfield J. Ct.,1
15343,Justice Court of Village of Massapequa Park,Massapequa Park J. Ct.,1
15344,United States District Court for the District of the Northern Mariana Islands,D. N. Mar. I.,172
15349,Massachusetts District Court,Mass. Dist. Ct.,148
15351,Justice Court of Town of Yorktown,Yorktown J. Ct.,1
15357,Supreme Court of Appeals of West Virginia,W. Va.,22434
15362,Kensington Village Court,Kensington Village Ct.,2
15363,Byram Township Municipal Court,Byram Township Mun. Ct.,1
15366,District Court of Essex,Essex Dist. Ct.,3
15367,District Court of East Norfolk,East Norfolk Dist. Ct.,4
15368,District Court of Eastern Middlesex,Eastern Middlesex Dist. Ct.,24
15369,District Court of Worcester,Worcester Dist. Ct.,3
15370,District Court of Chelsea,Chelsea Dist. Ct.,7
15371,District Court of Central Berkshire,Central Berkshire Dist. Ct.,1
15372,District Court of Hampshire,Hampshire Dist. Ct.,1
15373,District Court of Southern Essex,Southern Essex Dist. Ct.,2
15374,Hempstead Justice Court,Hempstead Just. Ct.,1
15375,District Court of Central Middlesex,Central Middlesex Dist. Ct.,1
15376,District Court of Northern Essex,Northern Essex Dist. Ct.,1
15377,District Court of Newton,Newton Dist. Ct.,7
15378,District Court of Lawrence,Lawrence Dist. Ct.,1
15381,District Court of Bristol,Bristol Dist. Ct.,7
15387,District Court of Southern Middlesex,Southern Middlesex Dist. Ct.,2
15389,District Court of Lowell,Lowell Dist. Ct.,1
15390,District Court of Newburyport,Newburyport Dist. Ct.,2
15398,District Court of Williamstown,Williamstown Dist. Ct.,1
15399,District Court of Northern Middlesex,Northern Middlesex Dist. Ct.,1
15401,Brookline Municipal Court,Brookline Mun. Ct.,2
15402,District Court of Northern Norfolk,Northern Norfolk Dist. Ct.,1
15403,District Court of Natick,Natick Dist. Ct.,1
15430,"New York Court of General Sessions, Lewis County",N.Y. Ct. Gen. Sess.,1
15431,New Jersey Court of Oyer and Terminer,N.J. Ct. Oyer & Terminer,7
15458,"Court of Sessions, Ulster County",N.Y. Ct. Gen. Sess.,1
15463,United States District Court for the Southern District of Missouri,S.D. Mo.,9
15472,"New York County Court, Franklin County",Franklin Cty. Ct.,3
15478,Somerset County Court of Common Pleas,Somerset Cty. Ct. C.P.,1
15479,United States District Court for the Northern District of Idaho,N.D. Idaho,1
15480,New Jersey Miscellaneous Reports,N.J. Misc.,1
15488,"New York County Court, Albany County",Albany Cty. Ct.,1
15500,Somerset Orphans' Court,Somerset Orphans' Ct.,1
15526,"New York Court of Oyer and Terminer, Niagara County",N.Y. Ct. Oyer & Terminer,1
15572,"New York Court of Oyer and Terminer, New York County",N.Y. Ct. Oyer & Terminer,1
15573,Northampton County Circuit Court,Northampton Cty. Cir. Ct.,12
15575,Nottoway County Circuit Court,Nottoway Cty. Cir. Ct.,8
15576,Westmoreland County Circuit Court,Westmoreland Cty. Cir. Ct.,25
15577,Henrico County Circuit Court,Henrico Cty. Cir. Ct.,223
15581,Lancaster County Circuit Court,Lancaster Cty. Cir. Ct.,47
15582,Arlington County Circuit Court,Arlington Cty. Cir. Ct.,228
15585,Marine Court of the City of New York,N.Y. Marine Ct.,5
15586,Chesapeake Circuit Court,Chesapeake Cir. Ct.,119
15588,Northumberland County Circuit Court,Northumberland Cty. Cir. Ct.,24
15589,Portsmouth Circuit Court,Portsmouth Cir. Ct.,77
15590,Botetourt County Circuit Court,Botetourt Cty. Cir. Ct.,32
15594,Princess Anne County Circuit Court,Princess Anne Cty. Cir. Ct.,11
15595,Buchanan County Circuit Court,Buchanan Cty. Cir. Ct.,19
15597,Salem Circuit Court,Salem Cir. Ct.,71
15600,Lynchburg Circuit Court,Lynchburg Cir. Ct.,40
15601,Louisa County Circuit Court,Louisa Cty. Cir. Ct.,13
15602,Wise County Circuit Court,Wise Cty. Cir. Ct.,71
15603,Caroline County Circuit Court,Caroline Cty. Cir. Ct.,30
15608,Fredericksburg Circuit Court,Fredericksburg Cir. Ct.,72
15609,Virginia Circuit Court,Va. Cir. Ct.,830
15611,Richmond County Circuit Court,Richmond Cty. Cir. Ct.,13
15612,Brunswick County Circuit Court,Brunswick Cty. Cir. Ct.,13
15619,United States Circuit Court Southern District of New York,C.C.S.D.N.Y.,1
15620,Fauquier County Circuit Court,Fauquier Cty. Cir. Ct.,45
15622,Page County Circuit Court,Page Cty. Cir. Ct.,15
15624,Scott County Circuit Court,Scott Cty. Cir. Ct.,21
15625,Pulaski County Circuit Court,Pulaski Cty. Cir. Ct.,8
15628,Culpeper County Circuit Court,Culpeper Cty. Cir. Ct.,16
15634,Prince William County Circuit Court,Prince William Cty. Cir. Ct.,39
15646,Commission of Appeals,N.Y. Comm'n App.,1
15654,Bedford County Circuit Court,Bedford Cty. Cir. Ct.,40
15657,New York Oyer and Terminer,N.Y. Ct. Oyer & Terminer,2
15658,Accomack County Circuit Court,Accomack Cty. Cir. Ct.,23
15659,Staunton Circuit Court,Staunton Cir. Ct.,12
15660,Middlesex County Court of Common Pleas,Middlesex Cty. C.P.,8
15661,Cambell County Circuit Court,Cambell Cty. Cir. Ct.,1
15662,Hopewell Circuit Court,Hopewell Cir. Ct.,25
15663,Powhatan County Circuit Court,Powhatan Cty. Cir. Ct.,1
15664,Suffolk Circuit Court,Suffolk Cir. Ct.,21
15665,Shenandoah County Circuit Court,Shenandoah Cty. Cir. Ct.,55
15666,George County Circuit Court,George Cty. Cir. Ct.,3
15667,Campbell County Circuit Court,Campbell Cty. Cir. Ct.,41
15672,Goochland County Circuit Court,Goochland Cty. Cir. Ct.,6
15673,Agusta County Circuit Court,Agusta Cty. Cir. Ct.,1
15675,Richmond Law and Equity Court,Richmond Law & Eq. Ct.,185
15676,Norfolk Law and Equity Court,Norfolk Law & Eq. Ct.,1
15677,Hampton Circuit Court,Hampton Cir. Ct.,7
15678,Smyth County Circuit Court,Smyth Cty. Cir. Ct.,27
15687,Clifton Forge Circuit Court,Clifton Forge Cir. Ct.,16
15713,Norfolk County Circuit Court,Norfolk Cty. Cir. Ct.,1
15717,Radford Corporation Court,Radford Corp. Ct.,2
15732,Prince Edward Circuit Court,Prince Edward Cir. Ct.,1
15733,Bath County Circuit Court,Bath Cty. Cir. Ct.,18
15737,Ontario County Court,Ontario Cty. Ct.,6
15740,Norfolk Law and Chancery Court,Norfolk Law & Ch. Ct.,37
15741,Lee County Circuit Court,Lee Cty. Cir. Ct.,19
15749,Russell County Circuit Court,Russell Cty. Cir. Ct.,8
15750,Winchester Corporation Court,Winchester Corp. Ct.,7
15751,Bristol Circuit Court,Bristol Cir. Ct.,9
15752,South Norfolk Corporation Court,South Norfolk Corp. Ct.,1
15758,"United States Special Court, Regional Rail Reorganization Act",Reg'l Rail Reorg. Ct.,77
